Number,Release Date,Movie,Production Budget,Domestic Gross,Worldwide Gross
34,1994-03-11,The Hudsucker Proxy,40000000.0,2816518.0,14938149.0
35,1994-03-09,Four Weddings and a Funeral,4500000.0,52700832.0,242895809.0
17,1994-02-25,Sugar Hill,10000000.0,18272447.0,18423914.0
57,1994-02-18,On Deadly Ground,50000000.0,38590458.0,38590458.0
59,1994-02-04,Ace Ventura: Pet Detective,12000000.0,72217396.0,107217396.0
82,1994-02-04,Romeo Is Bleeding,10000000.0,3275585.0,3275585.0
31,1993-12-29,Shadowlands,22000000.0,25842377.0,25842377.0
8,1993-12-25,What's Eating Gilbert Grape,11000000.0,9170214.0,9170214.0
95,1993-12-25,Tombstone,25000000.0,56505065.0,56505065.0
33,1993-12-22,Philadelphia,26000000.0,77324422.0,201324422.0
65,1993-12-17,The Pelican Brief,45000000.0,100768056.0,187995859.0
76,1993-12-15,Schindlers List,25000000.0,96898818.0,322197132.0
68,1993-11-24,Mrs. Doubtfire,25000000.0,219195051.0,441286003.0
59,1993-11-24,The Nutcracker,19000000.0,2119994.0,2119994.0
40,1993-11-19,Addams Family Values,47000000.0,46293855.0,46293855.0
2,1993-11-12,The Piano,7000000.0,40157856.0,40168957.0
49,1993-11-05,RoboCop 3,22000000.0,10696210.0,10696210.0
71,1993-11-05,The Remains of the Day,15000000.0,22954968.0,63954968.0
14,1993-10-15,The Beverly Hillbillies,25000000.0,42222647.0,55598481.0
93,1993-10-08,Gettysburg,25000000.0,10731997.0,10731997.0
85,1993-10-01,Cool Runnings,14000000.0,68856263.0,155056263.0
73,1993-10-01,Ruby in Paradise,800000.0,1001437.0,1001437.0
27,1993-09-24,Warlock: The Armageddon,3000000.0,3902679.0,3902679.0
84,1993-09-24,Dazed and Confused,6900000.0,7950889.0,7950889.0
68,1993-09-17,The Age of Innocence,34000000.0,32014993.0,32014993.0
30,1993-09-10,True Romance,12500000.0,12281000.0,12309980.0
21,1993-09-03,Fortress,12000000.0,6730578.0,46730578.0
74,1993-08-27,Only the Strong,6000000.0,3273588.0,3273588.0
95,1993-08-13,Jason Goes to Hell: The Final Friday,3000000.0,15935068.0,15935068.0
33,1993-08-06,The Fugitive,44000000.0,183875760.0,353715317.0
98,1993-07-23,Poetic Justice,14000000.0,27450453.0,27450453.0
65,1993-07-16,Hocus Pocus,28000000.0,39360491.0,39360491.0
15,1993-07-16,Free Willy,20000000.0,77698625.0,153698625.0
48,1993-06-30,The Firm,42000000.0,158340892.0,270340892.0
16,1993-06-18,Last Action Hero,85000000.0,50016394.0,137298489.0
29,1993-06-11,Jurassic Park,63000000.0,395708305.0,1038812584.0
38,1993-06-09,What's Love Got to Do With It,15000000.0,39100956.0,39100956.0
94,1993-05-28,Cliffhanger,65000000.0,84049211.0,255000000.0
67,1993-05-28,Super Mario Bros.,42000000.0,20844907.0,20844907.0
2,1993-05-26,Menace II Society,3500000.0,27731527.0,27731527.0
12,1993-05-14,Excessive Force,13000000.0,1152117.0,1152117.0
92,1993-05-07,Much Ado About Nothing,8000000.0,22549338.0,22549338.0
8,1993-04-23,The Dark Half,15000000.0,9579068.0,9579068.0
52,1993-04-16,Bound by Honor,35000000.0,4496583.0,4496583.0
100,1993-04-02,The Adventures of Huck Finn,6500000.0,24103594.0,24103594.0
72,1993-03-19,Teenage Mutant Ninja Turtles III,21000000.0,42273609.0,42273609.0
85,1993-02-26,El Mariachi,7000.0,2040920.0,2041928.0
5,1993-02-19,Army of Darkness,11000000.0,11502976.0,21502976.0
52,1993-02-12,Dead Alive,3000000.0,242623.0,242623.0
72,1993-02-12,Groundhog Day,14600000.0,70906973.0,70906973.0
72,1993-02-05,Loaded Weapon 1,13000000.0,27979399.0,27979399.0
40,1993-01-29,Nemesis,2000000.0,2001124.0,2001124.0
72,1993-01-15,Nowhere to Run,15000000.0,22189039.0,52189039.0
8,1993-01-15,Alive,32000000.0,36299670.0,36299670.0
75,1993-01-01,Return of the Living Dead 3,2000000.0,21000.0,21000.0
38,1993-01-01,Ed and his Dead Mother,1800000.0,673.0,673.0
10,1992-12-25,Hoffa,35000000.0,23365858.0,28391473.0
84,1992-12-11,The Muppet Christmas Carol,12000000.0,27281507.0,27492918.0
76,1992-12-11,A Few Good Men,33000000.0,141340178.0,236500000.0
88,1992-11-25,The Crying Game,4000000.0,62546695.0,62546695.0
75,1992-11-25,The Bodyguard,25000000.0,121945720.0,410899039.0
96,1992-11-20,Home Alone 2: Lost in New York,20000000.0,173585516.0,358994850.0
66,1992-11-18,Malcolm X,35000000.0,48169910.0,48169910.0
8,1992-11-13,Bram Stoker's Dracula,40000000.0,82522790.0,215862692.0
40,1992-11-11,Aladdin,28000000.0,217350219.0,504050219.0
77,1992-10-23,Reservoir Dogs,1200000.0,2832029.0,2832029.0
61,1992-10-02,The Mighty Ducks,10000000.0,50752337.0,50752337.0
68,1992-10-02,Hero,42000000.0,19487173.0,66787173.0
32,1992-09-30,Glengarry Glen Ross,12500000.0,10725228.0,10725228.0
12,1992-09-25,The Last of the Mohicans,40000000.0,75505856.0,75505856.0
68,1992-09-21,Light Sleeper,5000000.0,1050861.0,1050861.0
77,1992-08-07,Unforgiven,14400000.0,101157447.0,159157447.0
96,1992-08-07,Raising Cain,11000000.0,21171695.0,21171695.0
17,1992-07-31,Death Becomes Her,55000000.0,58422650.0,149022650.0
27,1992-07-31,Buffy the Vampire Slayer,7000000.0,14231669.0,14231669.0
94,1992-07-01,A League of Their Own,40000000.0,107533925.0,132440066.0
53,1992-07-01,Boomerang,42000000.0,70052444.0,131052444.0
47,1992-06-18,Batman Returns,80000000.0,162833635.0,266824291.0
70,1992-06-05,Patriot Games,45000000.0,83287363.0,178100000.0
21,1992-05-22,Alien 3,55000000.0,54927174.0,158500000.0
35,1992-05-15,Lethal Weapon 3,35000000.0,144731527.0,319700000.0
42,1992-05-01,Split Second,7000000.0,5430822.0,5430822.0
66,1992-04-24,A Midnight Clear,5000000.0,1526697.0,1526697.0
93,1992-04-10,The Player,8000000.0,21706101.0,28876702.0
87,1992-03-13,Howards End,8000000.0,26124872.0,26317943.0
81,1992-03-13,My Cousin Vinny,11000000.0,52929168.0,52929168.0
85,1992-03-06,The Lawnmower Man,10000000.0,32100816.0,32100816.0
39,1992-03-01,Night on Earth,2000000.0,2015000.0,2022893.0
12,1992-02-28,Memoirs of an Invisible Man,40000000.0,14358033.0,14358033.0
51,1992-02-21,Radio Flyer,35000000.0,4651977.0,4651977.0
4,1992-02-14,Wayne's World,20000000.0,121697323.0,183097323.0
51,1992-02-07,Medicine Man,40000000.0,44948240.0,44948240.0
79,1991-12-27,Fried Green Tomatoes,11000000.0,81204830.0,81204830.0
72,1991-12-25,The Prince of Tides,30000000.0,74787599.0,74787599.0
19,1991-12-20,JFK,40000000.0,70405498.0,205400000.0
6,1991-12-11,Hook,70000000.0,119654823.0,300854823.0
99,1991-12-06,Star Trek VI: The Undiscovered Country,27000000.0,74888996.0,96900000.0
26,1991-11-27,My Girl,16500000.0,58011485.0,58011485.0
55,1991-11-22,The Addams Family,30000000.0,113502246.0,191502246.0
46,1991-11-15,Cape Fear,35000000.0,79091969.0,182291969.0
94,1991-11-13,Beauty and the Beast,20000000.0,206333165.0,438707031.0
21,1991-10-25,Due occhi diabolici,9000000.0,349618.0,349618.0
98,1991-10-23,House Party 2,5000000.0,19438638.0,19438638.0
33,1991-09-29,My Own Private Idaho,2500000.0,6401336.0,6401336.0
49,1991-09-20,The Fisher King,24000000.0,41798224.0,41798224.0
78,1991-09-13,Freddys Dead: The Final Nightmare,5000000.0,34872033.0,34872033.0
84,1991-08-30,Beastmaster 2: Through the Portal of Time,6000000.0,773490.0,773490.0
100,1991-08-23,Harley Davidson and the Marlboro Man,23000000.0,7018525.0,7018525.0
49,1991-08-09,Double Impact,16000000.0,29090445.0,29090445.0
64,1991-08-01,Slacker,23000.0,1227508.0,1227508.0
53,1991-07-19,Bill & Ted's Bogus Journey,20000000.0,37537675.0,37537675.0
96,1991-07-12,Boyz n the Hood,6500000.0,56190094.0,56215095.0
48,1991-07-12,Point Break,24000000.0,43218387.0,83531958.0
68,1991-07-02,Terminator 2: Judgment Day,100000000.0,203464105.0,515419827.0
45,1991-07-01,The Last Waltz,35000.0,321952.0,322563.0
77,1991-06-28,The Naked Gun 2: The Smell of Fear,23000000.0,86930411.0,86930411.0
90,1991-06-14,Robin Hood: Prince of Thieves,50000000.0,165493908.0,390500000.0
19,1991-05-24,Hudson Hawk,65000000.0,17218916.0,17218916.0
99,1991-05-17,Stone Cold,25000000.0,9286314.0,9286314.0
85,1991-03-22,Teenage Mutant Ninja Turtles II: The Secret of the Ooze,25000000.0,78656813.0,78656813.0
43,1991-03-08,Nikita,7000000.0,5017971.0,5017971.0
69,1991-03-01,The Doors,40000000.0,34416893.0,34416893.0
50,1991-03-01,Haakon Haakonsen,8500000.0,15024232.0,15024232.0
3,1991-02-14,The Silence of the Lambs,20000000.0,130726716.0,275726716.0
29,1991-01-18,Flight of the Intruder,35000000.0,14471440.0,14471440.0
94,1991-01-18,White Fang,14000000.0,34729091.0,34729091.0
35,1991-01-10,Warlock,7000000.0,8824553.0,8824553.0
20,1991-01-01,Showdown in Little Tokyo,8000000.0,2275557.0,2275557.0
17,1991-01-01,Return to the Blue Lagoon,11000000.0,2000000.0,2000000.0
5,1991-01-01,Straight out of Brooklyn,450000.0,2712293.0,2712293.0
67,1991-01-01,Johnny Suede,500000.0,55000.0,55000.0
96,1990-12-31,Going Under,500000.0,0.0,0.0
57,1990-12-25,The Godfather: Part III,54000000.0,66520529.0,66520529.0
31,1990-12-21,Kindergarten Cop,26000000.0,91457688.0,202000000.0
30,1990-12-07,Edward Scissorhands,20000000.0,53976987.0,53976987.0
100,1990-11-21,Predator 2,35000000.0,28317513.0,54768418.0
99,1990-11-16,Home Alone,15000000.0,285761243.0,476684675.0
75,1990-11-09,Child's Play 2,13000000.0,26904572.0,34166572.0
32,1990-11-09,Dances with Wolves,19000000.0,184208842.0,424200000.0
96,1990-10-19,Quigley Down Under,20000000.0,21413105.0,21413105.0
79,1990-10-19,Night of the Living Dead,4200000.0,5835247.0,5835247.0
45,1990-09-28,Dark Angel,7000000.0,4372561.0,4372561.0
8,1990-09-19,Goodfellas,25000000.0,46743809.0,46777347.0
35,1990-08-10,Flatliners,26000000.0,61308153.0,61308153.0
24,1990-08-03,Mo' Better Blues,10000000.0,16153000.0,16153000.0
15,1990-08-03,Metropolitan,430000.0,2938000.0,2938000.0
35,1990-07-18,Arachnophobia,31000000.0,53208180.0,53208180.0
12,1990-07-13,Ghost,22000000.0,217631306.0,517600000.0
16,1990-07-11,The Adventures of Ford Fairlane,49000000.0,20423389.0,20423389.0
7,1990-07-03,Die Hard 2,70000000.0,117323878.0,239814025.0
69,1990-06-27,Days of Thunder,60000000.0,82670733.0,157670733.0
51,1990-06-15,Gremlins 2: The New Batch,50000000.0,41476097.0,41476097.0
37,1990-06-15,Dick Tracy,47000000.0,103738726.0,162738726.0
84,1990-06-01,Total Recall,65000000.0,119394839.0,261400000.0
4,1990-05-24,Back to the Future Part III,40000000.0,88055283.0,244088654.0
96,1990-04-27,Spaced Invaders,3000000.0,15000000.0,15000000.0
40,1990-03-30,Teenage Mutant Ninja Turtles,13500000.0,135265915.0,202000000.0
79,1990-03-23,Pretty Woman,14000000.0,178406268.0,432645872.0
50,1990-03-02,The Hunt for Red October,30000000.0,120709866.0,200500000.0
61,1990-02-23,The Blood of Heroes,7700000.0,882290.0,882290.0
22,1990-01-19,Tremors,10000000.0,16667084.0,16667084.0
66,1989-12-31,Out of the Dark,1600000.0,419428.0,419428.0
16,1989-12-22,Tango & Cash,55000000.0,63408614.0,63408614.0
84,1989-12-20,Born on the Fourth of July,14000000.0,70001698.0,70001698.0
78,1989-12-20,Roger & Me,140000.0,6706368.0,6706368.0
51,1989-12-15,We're No Angels,20000000.0,10555348.0,10555348.0
3,1989-12-13,Glory,18000000.0,26828365.0,26828365.0
63,1989-12-13,Driving Miss Daisy,7500000.0,106593296.0,106593296.0
90,1989-11-22,Back to the Future Part II,40000000.0,118450002.0,332000000.0
84,1989-11-17,Harlem Nights,30000000.0,60857262.0,95857262.0
1,1989-11-08,Henry V,9000000.0,10161099.0,10176701.0
55,1989-10-13,Halloween 5: The Revenge of Michael Myers,6000000.0,11642254.0,11642254.0
7,1989-09-22,Black Rain,30000000.0,45892212.0,45892212.0
36,1989-09-15,Sea of Love,19000000.0,58571513.0,58571513.0
77,1989-09-08,Kickboxer,1500000.0,14533681.0,14533681.0
39,1989-08-11,A Nightmare On Elm Street: The Dream Child,6000000.0,22168359.0,22168359.0
27,1989-08-09,The Abyss,70000000.0,54243125.0,54243125.0
68,1989-08-04,"Sex, Lies, and Videotape",1200000.0,24741667.0,36741667.0
12,1989-07-28,Friday the 13th Part VIII: Jason Takes Manhattan,5000000.0,14343976.0,14343976.0
40,1989-07-21,UHF,5000000.0,6157157.0,6157157.0
62,1989-07-14,Licence to Kill,42000000.0,34667015.0,156167015.0
36,1989-07-14,When Harry Met Sally,16000000.0,92823546.0,92961960.0
35,1989-06-30,Do the Right Thing,6000000.0,26004026.0,26004026.0
32,1989-06-23,Batman,35000000.0,251188924.0,411348924.0
99,1989-06-09,Star Trek V: The Final Frontier,30000000.0,52210049.0,70200000.0
34,1989-06-02,Dead Poets Society,16400000.0,95860116.0,239500000.0
18,1989-05-24,Indiana Jones and the Last Crusade,48000000.0,197171806.0,474171806.0
92,1989-05-19,Road House,10000000.0,30050028.0,30050028.0
70,1989-04-21,Pet Sematary,11500000.0,57469179.0,57469179.0
83,1989-04-07,Major League,11000000.0,49793054.0,49793054.0
30,1989-03-22,Troop Beverly Hills,18000000.0,7190505.0,7190505.0
3,1989-03-01,New York Stories,15000000.0,10763469.0,10763469.0
67,1989-02-17,Bill & Ted's Excellent Adventure,10000000.0,40485039.0,40485039.0
95,1988-12-21,Dangerous Liaisons,14000000.0,34700000.0,34700000.0
69,1988-12-16,Rain Man,25000000.0,172825435.0,412800000.0
7,1988-12-09,Twins,15000000.0,111936388.0,216600000.0
66,1988-12-09,My Stepmother Is an Alien,16000000.0,13854000.0,13854000.0
26,1988-12-01,Talk Radio,4000000.0,3468572.0,3468572.0
100,1988-11-23,Scrooged,32000000.0,59450353.0,59450353.0
48,1988-11-18,The Land Before Time,12300000.0,48092846.0,81972846.0
87,1988-11-09,Child's Play,9000000.0,33244684.0,44196684.0
5,1988-11-04,They Live,4000000.0,13000000.0,13000774.0
50,1988-10-21,Mystic Pizza,6000000.0,12793213.0,12793213.0
3,1988-10-01,Halloween 4: The Return of Michael Myers,5000000.0,17768757.0,17768757.0
63,1988-08-19,A Nightmare on Elm Street 4: The Dream Master,13000000.0,49369899.0,49369899.0
67,1988-08-12,Young Guns,13000000.0,44726644.0,44726644.0
36,1988-08-12,The Last Temptation of Christ,7000000.0,8373585.0,8373585.0
25,1988-07-20,Midnight Run,30000000.0,38413606.0,81613606.0
45,1988-07-15,Die Hard,28000000.0,81350242.0,139109346.0
12,1988-07-08,Phantasm II,3000000.0,7282851.0,7282851.0
100,1988-06-22,Who Framed Roger Rabbit?,70000000.0,154112492.0,351500000.0
65,1988-06-10,Poltergeist III,9500000.0,14114000.0,14114000.0
74,1988-06-03,Big,18000000.0,114968774.0,151668774.0
63,1988-05-25,Rambo III,58000000.0,53715611.0,188715611.0
83,1988-05-25,Crocodile Dundee 2,14000000.0,109306210.0,239606210.0
97,1988-05-13,Friday the 13th Part VII: The New Blood,2800000.0,19170001.0,19170001.0
22,1988-04-22,Lady in White,4700000.0,1705139.0,1705139.0
68,1988-04-01,"Bright Lights, Big City",25000000.0,16118077.0,16118077.0
14,1988-03-30,Beetlejuice,15000000.0,73839613.0,73887546.0
42,1988-03-04,Prison,4000000.0,354704.0,354704.0
78,1988-02-26,Bloodsport,1500000.0,11806119.0,11806119.0
48,1988-02-12,School Daze,6000000.0,14545844.0,14545844.0
18,1988-02-12,Action Jackson,7000000.0,20257000.0,20257000.0
20,1988-01-15,Return of the Living Dead Part II,6200000.0,9205924.0,9205924.0
52,1987-12-23,Good Morning Vietnam,13000000.0,123922370.0,123922370.0
27,1987-12-11,Wall Street,16500000.0,43848100.0,43848100.0
3,1987-11-25,3 Men and a Baby,15000000.0,167780960.0,167780960.0
12,1987-11-20,The Last Emperor,25000000.0,43984987.0,44005073.0
10,1987-11-20,Teen Wolf Too,3000000.0,7888000.0,7888000.0
27,1987-11-13,The Running Man,30000000.0,38122000.0,38122000.0
36,1987-11-06,Cry Freedom,29000000.0,5899797.0,25899797.0
54,1987-09-25,The Princess Bride,15000000.0,30857000.0,30873940.0
31,1987-09-18,Hellraiser,1000000.0,14564000.0,14575148.0
80,1987-09-18,Fatal Attraction,14000000.0,156645693.0,320100000.0
8,1987-09-04,The Offspring,1100000.0,1355728.0,1355728.0
42,1987-07-31,The Living Daylights,40000000.0,51185000.0,191200000.0
45,1987-07-31,The Lost Boys,8500000.0,32222567.0,32222567.0
6,1987-07-24,Superman IV: The Quest for Peace,17000000.0,11227824.0,11227824.0
97,1987-07-24,La Bamba,6500000.0,54215416.0,54215416.0
94,1987-07-17,Jaws 4: The Revenge,23000000.0,15728335.0,15728335.0
62,1987-07-17,RoboCop,13000000.0,53424681.0,53424681.0
8,1987-06-26,Full Metal Jacket,30000000.0,45015999.0,45015999.0
8,1987-06-24,Spaceballs,22700000.0,38119483.0,38119483.0
77,1987-06-19,The Brave Little Toaster,2300000.0,0.0,0.0
83,1987-06-12,Predator,18000000.0,59735548.0,98267558.0
87,1987-06-03,The Untouchables,25000000.0,76270454.0,76270454.0
98,1987-05-20,Beverly Hills Cop II,20000000.0,153665036.0,276665036.0
11,1987-05-15,Ishtar,40000000.0,14375181.0,14375181.0
14,1987-05-08,River's Edge,1900000.0,4600000.0,4600000.0
9,1987-05-01,Creepshow 2,3500000.0,14000000.0,14000000.0
86,1987-05-01,Malone,10000000.0,3000000.0,3000000.0
35,1987-03-31,The Barbarians,4000000.0,800000.0,800000.0
19,1987-03-13,Evil Dead II,3500000.0,5923044.0,5926177.0
19,1987-03-06,Lethal Weapon,15000000.0,65192350.0,120192350.0
94,1987-03-01,Hollywood Shuffle,100000.0,5228617.0,5228617.0
72,1987-02-27,A Nightmare On Elm Street 3: Dream Warriors,5000000.0,44793222.0,44793222.0
62,1987-01-30,Radio Days,16000000.0,14792779.0,14792779.0
14,1987-01-01,Maurice,2600000.0,3147950.0,3198308.0
40,1987-01-01,American Ninja 2: The Confrontation,350000.0,4000000.0,4000000.0
15,1986-12-31,Witchboard,2000000.0,7369373.0,7369373.0
23,1986-12-19,Little Shop of Horrors,30000000.0,38747385.0,38747385.0
24,1986-12-19,Platoon,6000000.0,137963328.0,137978395.0
55,1986-12-12,The Golden Child,12000000.0,79817937.0,79817937.0
39,1986-11-26,Star Trek IV: The Voyage Home,24000000.0,109713132.0,133000000.0
59,1986-10-17,The Color of Money,10000000.0,52293000.0,52293000.0
94,1986-10-10,Peggy Sue Got Married,18000000.0,41382841.0,41382841.0
55,1986-10-03,Playing for Keeps,35000000.0,2000000.0,2000000.0
7,1986-09-26,Down by Law,1100000.0,1436000.0,1436000.0
37,1986-09-26,Crocodile Dundee,8800000.0,174803506.0,328203506.0
14,1986-08-29,Shanghai Surprise,17000000.0,2315000.0,2315000.0
21,1986-08-22,The Texas Chainsaw Massacre 2,4700000.0,8025872.0,8025872.0
58,1986-08-08,She's Gotta Have It,175000.0,7137502.0,7137502.0
78,1986-08-08,Stand by Me,8000000.0,52287414.0,52287414.0
73,1986-08-01,Howard the Duck,30000000.0,16295774.0,16295774.0
89,1986-08-01,Friday the 13th Part VI: Jason Lives,3000000.0,19472057.0,19472057.0
75,1986-07-18,Aliens,17000000.0,85160248.0,183316455.0
36,1986-07-01,Pirates,40000000.0,1641825.0,6341825.0
90,1986-07-01,Big Trouble in Little China,25000000.0,11100000.0,11100000.0
46,1986-06-27,American Anthem,7000000.0,3571624.0,3571624.0
45,1986-06-18,Legal Eagles,40000000.0,49851591.0,49851591.0
26,1986-06-06,Invaders from Mars,12000000.0,4884663.0,4984663.0
4,1986-05-23,Cobra,25000000.0,49042224.0,49042224.0
1,1986-05-16,Top Gun,15000000.0,179800601.0,356799634.0
49,1986-04-25,8 Million Ways to Die,18000000.0,1305114.0,1305114.0
48,1986-04-23,Salvador,4500000.0,1500000.0,1500000.0
70,1986-04-18,Legend,25000000.0,15502112.0,23506237.0
32,1986-04-01,My Beautiful Laundrette,400000.0,0.0,0.0
20,1986-03-27,April Fool's Day,5000000.0,12947763.0,12947763.0
71,1986-03-07,Highlander,16000000.0,5900000.0,12900000.0
87,1986-03-07,A Room with a View,3000000.0,20966644.0,20966644.0
31,1986-02-21,Nine 1/2 Weeks,18000000.0,6734844.0,6734844.0
41,1986-01-17,The Clan of the Cave Bear,15000000.0,1953732.0,1953732.0
31,1985-12-18,Out of Africa,31000000.0,79096868.0,258210860.0
12,1985-12-18,The Color Purple,15000000.0,93589701.0,93589701.0
7,1985-12-18,Brazil,15000000.0,9929135.0,9932146.0
12,1985-12-04,Young Sherlock Holmes,18000000.0,19739000.0,19739000.0
56,1985-11-06,Subway,2000000.0,390659.0,1663296.0
86,1985-11-01,A Nightmare on Elm Street Part 2: Freddy's Revenge,3000000.0,21163999.0,21163999.0
1,1985-10-25,Krush Groove,3000000.0,11052713.0,11052713.0
30,1985-10-11,Silver Bullet,7000000.0,10803211.0,10803211.0
78,1985-10-04,Commando,10000000.0,35073978.0,35073978.0
19,1985-09-27,Invasion U.S.A.,10000000.0,17536256.0,17536256.0
40,1985-09-13,After Hours,4500000.0,10609321.0,10609321.0
4,1985-08-16,The Return of the Living Dead,4000000.0,14237880.0,14237880.0
47,1985-07-10,Silverado,26000000.0,33200000.0,33200000.0
75,1985-07-10,Mad Max Beyond Thunderdome,10000000.0,36230219.0,36230219.0
31,1985-07-03,Back to the Future,19000000.0,212259762.0,385524784.0
20,1985-06-30,Day of the Dead,3500000.0,5804262.0,34004262.0
72,1985-06-28,St. Elmos Fire,10000000.0,37800000.0,37800000.0
62,1985-06-28,Red Sonja,17900000.0,6905861.0,6908640.0
82,1985-06-28,Pale Rider,6900000.0,41410568.0,41410568.0
16,1985-06-21,Return to Oz,27000000.0,10618813.0,10618813.0
86,1985-06-21,Lifeforce,25000000.0,11603545.0,11603545.0
4,1985-05-24,A View to a Kill,30000000.0,50327960.0,152627960.0
34,1985-05-22,Rambo: First Blood Part II,44000000.0,150415432.0,300400000.0
7,1985-04-12,Ladyhawke,20000000.0,18400000.0,18400000.0
83,1985-03-22,The Last Dragon,10000000.0,33000000.0,33000000.0
82,1985-03-22,Friday the 13th Part V: A New Beginning,2200000.0,21930418.0,21930418.0
49,1985-03-15,Def-Con 4,1300000.0,210904.0,210904.0
61,1985-02-08,Witness,12000000.0,65532576.0,65532576.0
92,1985-01-18,Blood Simple,1500000.0,1690913.0,2730877.0
